fact,rho,s_del,s_surv,margin,r_f
2cb8cfdb-7f03-48ad-b8d6-f46201a23a9c,0.85,,,,True
75231305-0015-40af-8839-14db02fe4d8d,0.85,,,,False
5b7a9bf1-bbc3-4f5a-8b00-0f2f31e6c749,0.85,,,,False
c03393c5-581a-4680-8795-cbb812edb3fa,0.85,,,,True
7c58cfc4-fe6b-49ec-9ea4-2e84b95e5ef7,0.85,0.9001874923706055,,,False
59c3899a-183b-49ce-bb0f-c54a01dd6f04,0.85,,,,False
51e71218-ab75-47a4-a715-350e473a4b53,0.85,,,,True
7cff08e7-179b-4abe-b33b-739dbab802cb,0.85,,,,False
aeb6c788-0400-4462-bdcd-ede2ad770df2,0.85,,,,False
89bc2550-a7bf-4973-b21e-25f8aa1e8139,0.85,,,,False
8c3c398b-8eef-4eae-89fd-ad392efcab9d,0.85,0.9203132390975952,,,False
dbcb9d29-f6de-42ce-98eb-be6b6ab1b180,0.85,0.9100371599197388,,,False
169ee8e1-5448-4dca-bad2-b06c9de559c7,0.85,,,,False
3f2c0415-dd25-4a75-97d0-73708f7dd8df,0.85,0.9038603901863098,,,False
cb9cc90f-03a4-437c-bc14-f12e2a6cab8a,0.85,0.9397401213645935,,,True
65dc8377-8486-4ab9-9b52-89589c2ac837,0.85,,,,False
b97ce8bc-c1d4-4209-8b8b-41eb4ab8208a,0.85,,,,False
ea8164d6-d2fe-424e-8bf1-d233b3dccd92,0.85,,,,False
1d40a3f2-54fd-40cb-817c-9dcf80f9a9a8,0.85,0.8689571619033813,,,False
c4018b6b-c75e-4b66-a79b-187877a294da,0.85,0.9344348311424255,,,False
cab58cb5-c2d7-4a70-9078-267ccd1ca044,0.85,,,,True
95600ec7-9579-40d7-a259-fadbbc1b5fc7,0.85,,,,False
b8192f7c-1bb0-4aaf-9c0f-0ac04db5fe81,0.85,,,,False
fd585f26-8c6e-486e-9b6f-d3b768dd455e,0.85,,,,False
88c33eab-fe82-4f18-9683-52feef92a1d1,0.85,0.9229654669761658,,,False
1d09ad96-1661-4ccf-aec2-74e252c1d968,0.85,0.8761898279190063,,,False
413a1f3a-bf47-4b48-8f72-de24986a1526,0.85,0.9049713611602783,,,True
f12f1f2b-437d-4486-a69d-d6770efd710e,0.85,0.8719940185546875,,,False
d1a27986-4f77-4c90-abe5-51260ca81a8c,0.85,,,,True
7ff95bee-f860-4d88-af5a-2f3e472f04d2,0.85,,,,False
150e3f6c-456f-4d85-9dae-5d18ce63d2f3,0.85,,,,False
ffeb80c5-0461-40d9-92b7-0e4f307ade56,0.85,,,,False
1f295679-ee8d-4b8b-bd61-d52097aa68ba,0.85,,,,False
f13fd5e8-fe19-4701-a745-aa25c22aaf12,0.85,,,,False
77efbee6-10ad-4641-a8a5-c571535931c0,0.85,,,,False
145f9691-e9b1-45b0-a751-698c469f8a7f,0.85,,,,True
d9890bb6-9a97-408d-9721-6ab011d83be8,0.85,,,,False
8435baf0-6827-49c2-a499-781a31c5bba5,0.85,0.8688106536865234,,,False
6b35f8b3-7763-4110-b2d1-c18e107a4dd4,0.85,0.8662125468254089,,,False
d3153b88-45de-4f27-b521-8a7ba38a9d49,0.85,,,,False
c064752d-c7ce-42f3-9c4f-e04300b0b0aa,0.85,,,,True
889d1f2e-0819-4eb2-bf34-63cba3ec4982,0.85,,,,False
a515049c-ca49-4449-b266-ccd00b4f984e,0.85,0.885586142539978,,,False
fac7a10b-10bf-442b-8720-ca2ec1d01150,0.85,,,,False
fb03883a-c194-4b6c-b8ee-44625870dc84,0.85,0.8895099759101868,,,False
feacc88b-0b9e-4302-a542-51c5b2a97563,0.85,,,,False
e6aeb32a-3572-4fef-b95a-c4ee0e2849cf,0.85,,,,False
4f91e3e6-935d-499b-8cbd-e22a97d11a3e,0.85,,,,False
545a7124-bbb4-4ea5-8f75-eed063a0668a,0.85,,,,True
d1967d80-4d4b-46a4-a4e4-218367ecfd10,0.85,0.9076825976371765,,,False
b9b50ae8-1c27-4f8c-8957-f4185fe1335c,0.85,,,,False
58a90b2b-f6c9-4f28-adf4-4bcb6eaa595d,0.85,0.8678787350654602,,,False
66f23033-4936-4009-8cc3-945a9d70982a,0.85,,,,False
03ae08dd-26a4-43ce-a289-4f95021df1b7,0.85,,,,False
69802844-51e8-43b0-a70d-5c73a949248f,0.85,0.8530462980270386,,,False
51fec371-cd2c-46a0-b3de-983dc46bd505,0.85,0.8988878130912781,,,True
a2a537e4-7824-4746-b52e-3a5172ad3793,0.85,,,,False
cb1f3e8d-ffcf-4fb4-9bfc-eff371c51eb7,0.85,0.8627262115478516,,,True
10cd791d-57f3-42c9-8dee-20a08556af42,0.85,,,,False
3a2573c2-36bb-4dd9-a702-50b706539a97,0.85,0.896304190158844,,,False
f319124e-8884-4715-89a8-7f028b907651,0.85,,,,True
6dd6995a-bca5-46b0-ae6f-afbbc22991f9,0.85,0.8585256338119507,,,False
554c9a0f-74d4-497a-8e17-2a0cb373497a,0.85,0.8723350167274475,,,False
bf0fadcc-8ee2-4341-8cf4-682cb73e66ec,0.85,0.8870224952697754,,,False
e9b1cfa5-a606-42e3-9124-2d4d30eaec6c,0.85,,,,False
5a7f972a-5c54-49b6-90dd-caee65688443,0.85,,,,False
e258051a-9bf0-465e-b909-2fc3d577c7f9,0.85,0.8907073736190796,,,False
2e397825-6fc8-4ef5-8d16-6c8cd69c4114,0.85,,,,False
2cd9af0e-78fc-46cf-8cec-b46d2cb89ddb,0.85,0.8650040030479431,,,True
ecb34c25-aae9-4350-b3c2-db26579b3a62,0.85,0.8874258399009705,,,False
5570b2ba-1e23-4ec8-b1f8-c5687789190e,0.85,0.8998391032218933,,,False
e6159e3d-69b4-463c-82af-83f9c71987ce,0.85,0.8903794288635254,,,False
b4d406cf-4840-46f5-bf40-feff8959e352,0.85,0.8596084117889404,,,True
9cca3def-e496-406e-b8e4-663ab5493368,0.85,0.9341270923614502,,,False
1032b5fe-8a31-442a-bae4-806521db9ccc,0.85,,,,False
8dd7d852-d97c-4566-8b57-304c0e64a872,0.85,0.8521181344985962,,,True
9dea8e84-3cdc-46cc-9731-71dd2082528e,0.85,,,,False
854e0b90-810c-4125-b69c-0d4e56916083,0.85,0.8546869158744812,,,False
96db4b6c-5a9a-46bc-98b1-a42b430ea5f4,0.85,,,,False
db9fae96-e05b-4280-bc13-bd47f4c43b27,0.85,0.9440275430679321,,,False
d4eefb18-a44b-4fba-9c2a-b93d4aac1e99,0.85,0.8595249652862549,,,True
130c8b2e-92ff-45c5-a57a-6276297fc058,0.85,,,,True
5b51bfc1-f0ff-4ee7-b5a2-f78285b693d4,0.85,,,,False
cde59cd8-417d-409c-8d3f-9de5811c6214,0.85,,,,False
4b96a9cf-3f61-4910-838e-b85addee9943,0.85,,,,False
5105ec8e-2187-4d13-b3b3-8cc3968ed7d4,0.85,0.9165626168251038,,,False
82d39589-8e4f-44f8-ab66-e0558e70269c,0.85,,,,True
b8e919e4-6e2b-4406-a9cf-42a21fe1161a,0.85,,,,True
db885e55-cd23-493d-b29e-8289febdaee7,0.85,,,,False
5d86a20e-12f3-4e17-a8b9-9f9d7d8a32fe,0.85,0.8883516788482666,,,False
77ac13a7-c0f8-478c-b1ce-a93bcfa486aa,0.85,,,,False
284b9670-2581-44fd-92c9-f20a37622512,0.85,0.8899905681610107,,,False
ad555f68-f46f-4620-97e9-b9d73eb44d94,0.85,,,,False
b9579fc3-2a62-4080-8562-1da36c687cb3,0.85,,,,False
185f2219-bbb4-4a52-9687-ceccae5b926d,0.85,,,,False
24c3c84d-3ca6-45d8-a957-ed0e336b9923,0.85,0.8763531446456909,,,False
c466674c-c396-43a0-833e-71facece3878,0.85,0.8592879772186279,,,True
4f59efbd-453b-4377-8256-c1c59c0ffd73,0.85,0.8624409437179565,,,False
0cffd24c-530a-4eb3-8b9d-522dc961050f,0.85,0.8924909830093384,,,True
616af73b-6ec8-4609-bc27-336b76388526,0.85,0.8796179294586182,,,False
7f7789da-0a74-44c3-9b65-b73258f52015,0.85,,,,False
c31c88e9-930d-4fce-ad3f-b14138e8d788,0.85,0.9674381613731384,,,True
5afcabf6-b05a-4ce8-9cb6-d6d6b78effed,0.85,0.9860542416572571,,,True
ecd035ba-74ab-489d-bc89-3930df37d344,0.85,,,,False
3ec534b0-61a0-43a3-a3d0-b4e28597cbd5,0.85,0.8576170206069946,,,False
962bdc20-e3bf-43dd-a844-fb6f4265518e,0.85,0.8636258244514465,,,False
4df0fd72-a553-4c75-bf12-d7932d21ef72,0.85,0.8541772365570068,,,False
71bd1e17-c052-4a92-a60a-f1b84b3833fe,0.85,,,,False
9c77389f-3326-40c3-bf3e-85023b2f8a19,0.85,,,,True
60f025f5-b304-4adc-a3be-cb4823f4d584,0.85,,,,False
5a020b9a-7a1b-4b9c-ba00-ff19e0b4758c,0.85,0.9362894892692566,,,True
784440c9-9856-4da8-9e5d-f4d302a5e716,0.85,,,,False
669f6b96-49c8-420c-abd4-1a09dec35c26,0.85,0.8606312274932861,,,False
de162d74-a62a-4d53-9846-c5379f62b242,0.85,,,,True
196234c4-3ce8-4ec2-b033-6782011c7a0a,0.85,,,,False
ad21aae6-efd7-4bd9-be71-21ad0279b6e8,0.85,,,,True
67aa3668-e3f0-4986-9092-a9a3902cd854,0.85,0.8989647626876831,,,False
83383059-6d9a-4e49-9444-5c9c41708ee4,0.85,,,,True
56dc829c-24cf-480e-aff1-cfde3b1f9369,0.85,,,,False
fc5c3093-35f3-410f-b9c6-994b15894c82,0.85,0.8932039737701416,,,False
6026137c-dd18-47cf-990e-a14e37f3e61a,0.85,0.9177906513214111,,,False
500970a2-0682-4dcc-b231-dc9f3bc6f8d0,0.85,,,,True
fcfc4d7e-7051-46c5-9d1d-c10b8af6f19a,0.85,0.8680066466331482,,,False
db0080e4-3be3-4841-b7aa-f282b26d0e33,0.85,,,,False
03161dc0-3d38-4457-ab4f-618bdd21fb2c,0.85,,,,False
5362da91-54ae-4f11-939c-60af0394d0d0,0.85,0.8751293420791626,,,False
1fddad49-16f9-4d73-985a-30b74a5f6e0c,0.85,0.9323211312294006,,,True
c4de2c88-7353-4d96-a09a-d63d056e322b,0.85,,,,False
c450fa57-abef-4ddc-8d68-58c069703bfd,0.85,0.857225775718689,,,True
062ebb5b-1a6f-4e7c-8283-daa9b579efa7,0.85,0.9089776277542114,,,False
6953a051-a1f7-4088-a375-1fe79895d097,0.85,,,,False
a126daa7-c2a8-471f-a231-b5a9df389233,0.85,,,,False
bfbcdd35-5bf4-4fcb-ae88-003c64150fe0,0.85,0.9048894643783569,,,False
7512a919-3e18-4ae9-8e85-fd2fc9bce0c3,0.85,0.9251583814620972,,,False
397c47da-f277-4d0d-9866-41d1d4b3ede3,0.85,0.9307122230529785,,,True
8ad8af8f-db35-43d5-951c-cb149130db93,0.85,0.8846026659011841,,,False
6386a036-a3d8-410e-b6b3-c28feb2c2db5,0.85,0.8632673621177673,,,False
75ee6df5-c0cd-428a-bfba-b2fb759b8608,0.85,,,,True
1af04160-c373-4678-84b4-a5994b326a8d,0.85,,,,True
6eb1ef46-de09-4d23-bd65-0420c7bef5a1,0.85,0.8564387559890747,,,False
6fdbe372-9ce5-4d04-ad6f-7d5c43dc357e,0.85,,,,False
97c86416-6efd-4ee5-8247-be51a3b1b76c,0.85,0.9287197589874268,,,False
940f09a7-4a0b-482b-8041-bbbc03467216,0.85,,,,True
71947001-eae5-444d-97a6-a44cddd8be7f,0.85,0.9364350438117981,,,False
9a059b56-b2bf-41b6-a686-697c70de6a1c,0.85,,,,False
c9c98303-5cd1-413b-be97-891ffc064c11,0.85,,,,False
9b6936e4-e2c8-4d4e-b01e-03d80a649a78,0.85,,,,False
eca70eb1-12dd-43e0-bf8e-003ee9d5d590,0.85,0.8827900886535645,,,True
6866160c-3994-462d-aebd-45925461238f,0.85,,,,True
43dc2393-7abc-431f-9e85-bd73c951f9ec,0.85,,,,False
83fb0811-6df7-4350-a65e-9a5f98a56279,0.85,,,,False
70fc07b8-8642-4218-bf5a-987ca8998fa1,0.85,0.9476691484451294,,,True
df1082e8-f242-4212-b831-06de41c1318c,0.85,0.9065973162651062,,,False
5f0dde2a-6e81-4a7b-b6b3-15a8006a90c4,0.85,0.9107759594917297,,,False
3ec7b5da-852f-4b33-8bb3-c30c4660a3c3,0.85,0.8623505234718323,,,False
5a598fdd-8fe0-4da4-9e97-f10539ba6e74,0.85,,,,True
5875900a-9e89-48c1-9894-17e19d9b1db0,0.85,,,,False
b57617e7-9a6e-4314-9940-802a44b02427,0.85,0.9029296636581421,,,True
be6b4672-cd30-4b62-a42c-f9a9bfc4f38b,0.85,0.9151854515075684,,,True
77725e56-3c60-4043-81e1-9ab62a80b321,0.85,0.8655945062637329,,,False
62257e0d-751f-4e16-a6eb-0b8bc67c0f8c,0.85,,,,False
