target_key,rho,efficacy,collateral,neighbor_count,neighbors_observed,neighbors_full_correct,gap_term
cf-1101,0.75,1.0,0.0,5,5,5,0.0
cf-1101,0.7,1.0,0.0,5,5,5,0.0
cf-1103,0.95,0.0,0.0,7,7,7,1.0
cf-1103,0.9,0.0,0.0,7,7,7,1.0
cf-1103,0.85,0.0,0.0,7,7,7,1.0
cf-1103,0.8,0.0,0.0,7,7,7,1.0
cf-1103,0.75,0.0,0.0,7,7,7,1.0
cf-1103,0.7,0.0,0.0,7,7,7,1.0
cf-1113,0.95,1.0,0.0,5,5,5,0.0
cf-1113,0.9,1.0,0.0,5,5,5,0.0
cf-1113,0.85,1.0,0.0,5,5,5,0.0
cf-1113,0.8,1.0,0.0,5,5,5,0.0
cf-1113,0.75,1.0,0.0,5,5,5,0.0
cf-1113,0.7,1.0,0.0,5,5,5,0.0
cf-1124,0.95,1.0,0.0,5,5,5,0.0
cf-1124,0.9,1.0,0.0,5,5,5,0.0
cf-1124,0.85,1.0,0.0,5,5,5,0.0
cf-1124,0.8,0.0,0.0,5,5,5,1.0
cf-1124,0.75,0.0,0.0,5,5,5,1.0
cf-1124,0.7,1.0,0.0,5,5,5,0.0
cf-1132,0.95,0.0,0.0,5,5,5,1.0
cf-1132,0.9,0.0,0.0,5,5,5,1.0
cf-1132,0.85,0.0,0.0,5,5,5,1.0
cf-1132,0.8,0.0,0.0,5,5,5,1.0
cf-1132,0.75,0.0,0.0,5,5,5,1.0
cf-1132,0.7,0.0,0.0,5,5,5,1.0
cf-1133,0.95,0.0,0.0,5,5,5,1.0
cf-1133,0.9,0.0,0.0,5,5,5,1.0
cf-1133,0.85,0.0,0.0,5,5,5,1.0
cf-1133,0.8,1.0,0.0,5,5,5,0.0
cf-1133,0.75,1.0,0.0,5,5,5,0.0
cf-1133,0.7,1.0,0.0,5,5,5,0.0
cf-1139,0.95,1.0,0.0,5,5,5,0.0
cf-1139,0.9,1.0,0.0,5,5,5,0.0
cf-1139,0.85,1.0,0.0,5,5,5,0.0
cf-1139,0.8,1.0,0.0,5,5,5,0.0
cf-1139,0.75,1.0,0.0,5,5,5,0.0
cf-1139,0.7,1.0,0.0,5,5,5,0.0
cf-1142,0.95,1.0,0.0,7,7,7,0.0
cf-1142,0.9,1.0,0.0,7,7,7,0.0
cf-1142,0.85,1.0,0.0,7,7,7,0.0
cf-1142,0.8,1.0,0.0,7,7,7,0.0
cf-1142,0.75,1.0,0.0,7,7,7,0.0
cf-1142,0.7,1.0,0.0,7,7,7,0.0
cf-1143,0.95,0.0,0.0,5,5,5,1.0
cf-1143,0.9,0.0,0.0,5,5,5,1.0
cf-1143,0.85,0.0,0.0,5,5,5,1.0
cf-1143,0.8,0.0,0.0,5,5,5,1.0
cf-1143,0.75,1.0,0.0,5,5,5,0.0
cf-1143,0.7,1.0,0.0,5,5,5,0.0
cf-1144,0.95,0.0,0.0,16,16,16,1.0
cf-1144,0.9,0.0,0.0,16,16,16,1.0
cf-1144,0.85,0.0,0.0,16,16,16,1.0
cf-1144,0.8,0.0,0.0,16,16,16,1.0
cf-1144,0.75,0.0,0.0,16,16,16,1.0
cf-1144,0.7,1.0,0.0,16,16,16,0.0
cf-1145,0.95,0.0,0.0,5,5,5,1.0
cf-1145,0.9,0.0,0.0,5,5,5,1.0
cf-1145,0.85,0.0,0.0,5,5,5,1.0
cf-1145,0.8,0.0,0.0,5,5,5,1.0
cf-1145,0.75,0.0,0.0,5,5,5,1.0
cf-1145,0.7,1.0,0.0,5,5,5,0.0
cf-1148,0.95,1.0,0.0,5,5,5,0.0
cf-1148,0.9,1.0,0.0,5,5,5,0.0
cf-1148,0.85,1.0,0.0,5,5,5,0.0
cf-1148,0.8,1.0,0.0,5,5,5,0.0
cf-1148,0.75,1.0,0.0,5,5,5,0.0
cf-1148,0.7,1.0,0.0,5,5,5,0.0
cf-1150,0.95,0.0,0.0,5,5,5,1.0
cf-1150,0.9,0.0,0.0,5,5,5,1.0
cf-1150,0.85,0.0,0.0,5,5,5,1.0
cf-1150,0.8,0.0,0.0,5,5,5,1.0
cf-1150,0.75,0.0,0.0,5,5,5,1.0
cf-1150,0.7,0.0,0.0,5,5,5,1.0
cf-1151,0.95,1.0,0.0,5,5,5,0.0
cf-1151,0.9,1.0,0.0,5,5,5,0.0
cf-1151,0.85,1.0,0.0,5,5,5,0.0
cf-1151,0.8,1.0,0.0,5,5,5,0.0
cf-1151,0.75,1.0,0.0,5,5,5,0.0
cf-1151,0.7,1.0,0.0,5,5,5,0.0
cf-1152,0.95,0.0,0.0,5,5,5,1.0
cf-1152,0.9,0.0,0.0,5,5,5,1.0
cf-1152,0.85,0.0,0.0,5,5,5,1.0
cf-1152,0.8,0.0,0.0,5,5,5,1.0
cf-1152,0.75,0.0,0.0,5,5,5,1.0
cf-1152,0.7,0.0,0.0,5,5,5,1.0
cf-1165,0.95,1.0,0.0,5,5,5,0.0
cf-1165,0.9,1.0,0.0,5,5,5,0.0
cf-1165,0.85,1.0,0.0,5,5,5,0.0
cf-1165,0.8,0.0,0.0,5,5,5,1.0
cf-1165,0.75,1.0,0.0,5,5,5,0.0
cf-1165,0.7,0.0,0.0,5,5,5,1.0
cf-1166,0.95,1.0,0.0,5,5,5,0.0
cf-1166,0.9,1.0,0.0,5,5,5,0.0
cf-1166,0.85,1.0,0.0,5,5,5,0.0
cf-1166,0.8,1.0,0.0,5,5,5,0.0
cf-1166,0.75,1.0,0.0,5,5,5,0.0
cf-1166,0.7,1.0,0.0,5,5,5,0.0
cf-1182,0.95,0.0,0.0,5,5,5,1.0
cf-1182,0.9,0.0,0.0,5,5,5,1.0
cf-1182,0.85,0.0,0.0,5,5,5,1.0
cf-1182,0.8,0.0,0.0,5,5,5,1.0
cf-1182,0.75,1.0,0.0,5,5,5,0.0
cf-1182,0.7,1.0,0.0,5,5,5,0.0
cf-1184,0.95,1.0,0.0,5,5,5,0.0
cf-1184,0.9,1.0,0.0,5,5,5,0.0
cf-1184,0.85,1.0,0.0,5,5,5,0.0
cf-1184,0.8,1.0,0.0,5,5,5,0.0
cf-1184,0.75,1.0,0.0,5,5,5,0.0
cf-1184,0.7,1.0,0.0,5,5,5,0.0
cf-1187,0.95,1.0,0.0,8,8,8,0.0
cf-1187,0.9,1.0,0.0,8,8,8,0.0
cf-1187,0.85,1.0,0.0,8,8,8,0.0
cf-1187,0.8,1.0,0.0,8,8,8,0.0
cf-1187,0.75,1.0,0.0,8,8,8,0.0
cf-1187,0.7,1.0,0.0,8,8,8,0.0
cf-119,0.95,0.0,0.0,5,5,5,1.0
cf-119,0.9,0.0,0.0,5,5,5,1.0
cf-119,0.85,0.0,0.0,5,5,5,1.0
cf-119,0.8,0.0,0.0,5,5,5,1.0
cf-119,0.75,0.0,0.0,5,5,5,1.0
cf-119,0.7,1.0,0.0,5,5,5,0.0
cf-1193,0.95,0.0,0.0,18,18,18,1.0
cf-1193,0.9,0.0,0.0,18,18,18,1.0
cf-1193,0.85,0.0,0.0,18,18,18,1.0
cf-1193,0.8,0.0,0.0,18,18,18,1.0
cf-1193,0.75,0.0,0.0,18,18,18,1.0
cf-1193,0.7,1.0,0.0,18,18,18,0.0
cf-1194,0.95,1.0,0.0,5,5,5,0.0
cf-1194,0.9,1.0,0.0,5,5,5,0.0
cf-1194,0.85,1.0,0.0,5,5,5,0.0
cf-1194,0.8,1.0,0.0,5,5,5,0.0
cf-1194,0.75,1.0,0.0,5,5,5,0.0
cf-1194,0.7,1.0,0.0,5,5,5,0.0
